item_id,item_name_en,client_tables,reason
8070417,Hempen Work Gloves (Brown),_item armor equipment itemData,no-ge-page
8070419,Cotton Work Gloves (Yellow),_item armor equipment itemData,no-ge-page
8070421,Woolen Work Gloves of Vitality (Red),_item armor equipment itemData,no-ge-page
8070422,Woolen Work Gloves of Strength (Grey),_item armor equipment itemData,no-ge-page
8070423,Woolen Work Gloves of Dexterity (Black),_item armor equipment itemData,no-ge-page
8070425,Felt Work Gloves of Vitality (Red),_item armor equipment itemData,no-ge-page
8070426,Felt Work Gloves of Strength (Green),_item armor equipment itemData,no-ge-page
8070427,Felt Work Gloves of Dexterity (Blue),_item armor equipment itemData,no-ge-page
8070428,Woolen Work Gloves (Red),_item armor equipment itemData,no-ge-page
8070429,Woolen Work Gloves (Grey),_item armor equipment itemData,no-ge-page
8070430,Woolen Work Gloves (Black),_item armor equipment itemData,no-ge-page
8070432,Woolen Work Gloves of Vitality (Grey),_item armor equipment itemData,no-ge-page
8070433,Woolen Work Gloves of Vitality (Black),_item armor equipment itemData,no-ge-page
8070435,Woolen Work Gloves of Strength (Red),_item armor equipment itemData,no-ge-page
8070436,Woolen Work Gloves of Strength (Black),_item armor equipment itemData,no-ge-page
8070438,Woolen Work Gloves of Dexterity (Red),_item armor equipment itemData,no-ge-page
8070439,Woolen Work Gloves of Dexterity (Grey),_item armor equipment itemData,no-ge-page
8070440,Felt Work Gloves (Red),_item armor equipment itemData,no-ge-page
8070441,Felt Work Gloves (Green),_item armor equipment itemData,no-ge-page
8070442,Felt Work Gloves (Blue),_item armor equipment itemData,no-ge-page
8070443,Felt Work Gloves (Brown),_item armor equipment itemData,no-ge-page
8070445,Felt Work Gloves of Vitality (Green),_item armor equipment itemData,no-ge-page
8070446,Felt Work Gloves of Vitality (Blue),_item armor equipment itemData,no-ge-page
8070447,Felt Work Gloves of Vitality (Brown),_item armor equipment itemData,no-ge-page
8070449,Felt Work Gloves of Strength (Red),_item armor equipment itemData,no-ge-page
8070450,Felt Work Gloves of Strength (Blue),_item armor equipment itemData,no-ge-page
8070451,Felt Work Gloves of Strength (Brown),_item armor equipment itemData,no-ge-page
8070453,Felt Work Gloves of Dexterity (Red),_item armor equipment itemData,no-ge-page
8070454,Felt Work Gloves of Dexterity (Green),_item armor equipment itemData,no-ge-page
8070455,Felt Work Gloves of Dexterity (Brown),_item armor equipment itemData,no-ge-page
8070503,Dated Fingerless Leather Gloves (Black),_item armor equipment itemData,no-ge-page
8070504,Dated Fingerless Leather Gloves (Red),_item armor equipment itemData,no-ge-page
8070505,Dated Fingerless Leather Gloves (Ochre),_item armor equipment itemData,no-ge-page
8070506,Dated Fingerless Leather Gloves (Green),_item armor equipment itemData,no-ge-page
8070507,Dated Fingerless Toadskin Gloves (Black),_item armor equipment itemData,no-ge-page
8070508,Dated Fingerless Toadskin Gloves (Red),_item armor equipment itemData,no-ge-page
8070509,Dated Fingerless Toadskin Gloves (Ochre),_item armor equipment itemData,no-ge-page
8070510,Dated Fingerless Toadskin Gloves (Green),_item armor equipment itemData,no-ge-page
8070515,Fingerless Leather Gloves of Slaying (Red),_item armor equipment itemData,no-ge-page
8070516,Fingerless Leather Gloves of Toiling (Green),_item armor equipment itemData,no-ge-page
8070518,Fingerless Boarskin Gloves of Slaying (Red),_item armor equipment itemData,no-ge-page
8070519,Fingerless Boarskin Gloves of Toiling (Green),_item armor equipment itemData,no-ge-page
8070521,Fingerless Peisteskin Gloves of Slaying (White),_item armor equipment itemData,no-ge-page
8070522,Fingerless Peisteskin Gloves of Toiling (Blue),_item armor equipment itemData,no-ge-page
8070524,Fingerless Raptorskin Gloves of Slaying (White),_item armor equipment itemData,no-ge-page
8070525,Fingerless Raptorskin Gloves of Toiling (Blue),_item armor equipment itemData,no-ge-page
8070527,Fingerless Leather Gloves (Red),_item armor equipment itemData,no-ge-page
8070528,Fingerless Leather Gloves (Green),_item armor equipment itemData,no-ge-page
8070530,Fingerless Leather Gloves of Slaying (Green),_item armor equipment itemData,no-ge-page
8070532,Fingerless Leather Gloves of Toiling (Red),_item armor equipment itemData,no-ge-page
8070533,Fingerless Boarskin Gloves (Red),_item armor equipment itemData,no-ge-page
8070534,Fingerless Boarskin Gloves (Green),_item armor equipment itemData,no-ge-page
8070536,Fingerless Boarskin Gloves of Slaying (Green),_item armor equipment itemData,no-ge-page
8070538,Fingerless Boarskin Gloves of Toiling (Red),_item armor equipment itemData,no-ge-page
8070539,Fingerless Peisteskin Gloves (White),_item armor equipment itemData,no-ge-page
8070540,Fingerless Peisteskin Gloves (Blue),_item armor equipment itemData,no-ge-page
8070542,Fingerless Peisteskin Gloves of Slaying (Blue),_item armor equipment itemData,no-ge-page
8070544,Fingerless Peisteskin Gloves of Toiling (White),_item armor equipment itemData,no-ge-page
8070545,Fingerless Raptorskin Gloves (White),_item armor equipment itemData,no-ge-page
8070546,Fingerless Raptorskin Gloves (Blue),_item armor equipment itemData,no-ge-page
8070547,Fingerless Raptorskin Gloves (Red),_item armor equipment itemData,no-ge-page
8070549,Fingerless Raptorskin Gloves of Slaying (Blue),_item armor equipment itemData,no-ge-page
8070550,Fingerless Raptorskin Gloves of Slaying (Red),_item armor equipment itemData,no-ge-page
8070552,Fingerless Raptorskin Gloves of Toiling (White),_item armor equipment itemData,no-ge-page
8070553,Fingerless Raptorskin Gloves of Toiling (Red),_item armor equipment itemData,no-ge-page
8070701,Dated Sheepskin Bracers (Brown),_item armor equipment itemData,no-ge-page
8070702,Dated Sheepskin Bracers (Grey),_item armor equipment itemData,no-ge-page
8070703,Dated Sheepskin Bracers (Beige),_item armor equipment itemData,no-ge-page
8070721,Woolen Bracers (Red),_item armor equipment itemData,no-ge-page
8070723,Felt Bracers (Blue),_item armor equipment itemData,no-ge-page
8070808,Sheepskin Mitts (Grey),_item armor equipment itemData,no-ge-page
8070810,Leather Mitts (Black),_item armor equipment itemData,no-ge-page
8070812,[en],_item armor equipment itemData,no-english-name
8070903,Dated Leather Armguards (Black),_item armor equipment itemData,no-ge-page
8070904,Dated Leather Armguards (Ochre),_item armor equipment itemData,no-ge-page
8070905,Dated Leather Armguards (Green),_item armor equipment itemData,no-ge-page
8070906,Dated Leather Armguards (Red),_item armor equipment itemData,no-ge-page
8070907,Dated Spiked Leather Armguards (Black),_item armor equipment itemData,no-ge-page
8070908,Dated Spiked Leather Armguards (Ochre),_item armor equipment itemData,no-ge-page
8070909,Dated Spiked Leather Armguards (Green),_item armor equipment itemData,no-ge-page
8070910,Dated Spiked Leather Armguards (Red),_item armor equipment itemData,no-ge-page
8070912,Leather Armguards (Green),_item armor equipment itemData,no-ge-page
8070914,Toadskin Armguards (Black),_item armor equipment itemData,no-ge-page
8071014,Sheepskin Wristguards (Brown),_item armor equipment itemData,no-ge-page
8071016,Dodoskin Wristguards (Black),_item armor equipment itemData,no-ge-page
8071117,Velveteen Shortgloves (Red),_item armor equipment itemData,no-ge-page
8071118,Velveteen Shortgloves (Yellow),_item armor equipment itemData,no-ge-page
8071120,Linen Shortgloves (Blue),_item armor equipment itemData,no-ge-page
8071121,Linen Shortgloves (Brown),_item armor equipment itemData,no-ge-page
8071122,Linen Shortgloves (Red),_item armor equipment itemData,no-ge-page
8071123,Linen Shortgloves (Yellow),_item armor equipment itemData,no-ge-page
8071203,Leather Ringbands (Green),_item armor equipment itemData,no-ge-page
8071205,Boarskin Ringbands (Brown),_item armor equipment itemData,no-ge-page
8071506,Heavy Darksteel Gauntlets (White),_item armor equipment itemData,no-ge-page
8071507,Heavy Darksteel Gauntlets (Red),_item armor equipment itemData,no-ge-page
8071508,Heavy Darksteel Gauntlets (Green),_item armor equipment itemData,no-ge-page
8071509,Heavy Darksteel Gauntlets (Blue),_item armor equipment itemData,no-ge-page
8071511,Gryphonskin Gloves (White),_item armor equipment itemData,no-ge-page
8071512,Gryphonskin Gloves (Black),_item armor equipment itemData,no-ge-page
8071513,Gryphonskin Gloves (Red),_item armor equipment itemData,no-ge-page
8071514,Gryphonskin Gloves (Yellow),_item armor equipment itemData,no-ge-page
8071516,Vanya Gloves (Yellow),_item armor equipment itemData,no-ge-page
8071517,Vanya Gloves (Black),_item armor equipment itemData,no-ge-page
8071518,Vanya Gloves (Purple),_item armor equipment itemData,no-ge-page
8071519,Vanya Gloves (Red),_item armor equipment itemData,no-ge-page
8080007,[en],_item armor equipment itemData,no-english-name
8080008,Boarskin Thighboots (Red),_item armor equipment itemData,no-ge-page
8080009,Raptorskin Thighboots (Green),_item armor equipment itemData,no-ge-page
8080010,Raptorskin Thighboots (Blue),_item armor equipment itemData,no-ge-page
8080012,Raptorskin Thighboots (Grey),_item armor equipment itemData,no-ge-page
8080013,[en],_item armor equipment itemData,no-english-name
8080014,[en],_item armor equipment itemData,no-english-name
8080017,Weathered Thighboots (Grey),_item armor equipment itemData,no-ge-page
8080110,Steel Sabatons (Blue),_item armor equipment itemData,no-ge-page
8080111,Cobalt Sabatons (Blue),_item armor equipment itemData,no-ge-page
8080114,Cobalt Sabatons (Red),_item armor equipment itemData,no-ge-page
8080117,Darksteel Sabatons (White),_item armor equipment itemData,no-ge-page
8080118,Darksteel Sabatons (Gold),_item armor equipment itemData,no-ge-page
8080119,[en],_item armor equipment itemData,no-english-name
8080221,Sheepskin Duckbills of Casting (Brown),_item armor equipment itemData,no-ge-page
8080222,Sheepskin Duckbills of Toiling (Red),_item armor equipment itemData,no-ge-page
8080223,Sheepskin Duckbills of Toiling (Grey),_item armor equipment itemData,no-ge-page
8080225,Padded Sheepskin Duckbills of Casting (Yellow),_item armor equipment itemData,no-ge-page
8080226,Padded Sheepskin Duckbills of Toiling (Blue),_item armor equipment itemData,no-ge-page
8080227,Padded Sheepskin Duckbills of Toiling (Green),_item armor equipment itemData,no-ge-page
8080228,Sheepskin Duckbills (Brown),_item armor equipment itemData,no-ge-page
8080229,Sheepskin Duckbills (Red),_item armor equipment itemData,no-ge-page
8080230,Sheepskin Duckbills (Grey),_item armor equipment itemData,no-ge-page
8080232,Sheepskin Duckbills of Casting (Red),_item armor equipment itemData,no-ge-page
8080233,Sheepskin Duckbills of Casting (Grey),_item armor equipment itemData,no-ge-page
8080235,Sheepskin Duckbills of Toiling (Brown),_item armor equipment itemData,no-ge-page
8080236,Padded Sheepskin Duckbills (Yellow),_item armor equipment itemData,no-ge-page
8080237,Padded Sheepskin Duckbills (Blue),_item armor equipment itemData,no-ge-page
8080238,Padded Sheepskin Duckbills (Green),_item armor equipment itemData,no-ge-page
8080240,Padded Sheepskin Duckbills of Casting (Blue),_item armor equipment itemData,no-ge-page
8080241,Padded Sheepskin Duckbills of Casting (Green),_item armor equipment itemData,no-ge-page
8080243,Padded Sheepskin Duckbills of Toiling (Yellow),_item armor equipment itemData,no-ge-page
8080244,[en],_item armor equipment itemData,no-english-name
8080321,Oak Pattens of the Mind (Grey),_item armor equipment itemData,no-ge-page
8080322,Oak Pattens of Vitality (Purple),_item armor equipment itemData,no-ge-page
8080323,Oak Pattens of Intelligence (Black),_item armor equipment itemData,no-ge-page
8080325,Mahogany Pattens of the Mind (Blue),_item armor equipment itemData,no-ge-page
8080326,Mahogany Pattens of Vitality (Red),_item armor equipment itemData,no-ge-page
8080327,Mahogany Pattens of Intelligence (Brown),_item armor equipment itemData,no-ge-page
8080328,Oak Pattens (Grey),_item armor equipment itemData,no-ge-page
8080329,Oak Pattens (Purple),_item armor equipment itemData,no-ge-page
8080330,Oak Pattens (Black),_item armor equipment itemData,no-ge-page
8080332,Oak Pattens of the Mind (Purple),_item armor equipment itemData,no-ge-page
8080333,Oak Pattens of the Mind (Black),_item armor equipment itemData,no-ge-page
8080335,Oak Pattens of Vitality (Grey),_item armor equipment itemData,no-ge-page
8080336,Oak Pattens of Vitality (Black),_item armor equipment itemData,no-ge-page
8080338,Oak Pattens of Intelligence (Grey),_item armor equipment itemData,no-ge-page
8080339,Oak Pattens of Intelligence (Purple),_item armor equipment itemData,no-ge-page
8080340,Mahogany Pattens (Blue),_item armor equipment itemData,no-ge-page
8080341,Mahogany Pattens (Red),_item armor equipment itemData,no-ge-page
8080342,Mahogany Pattens (Brown),_item armor equipment itemData,no-ge-page
8080343,Mahogany Pattens (Green),_item armor equipment itemData,no-ge-page
8080345,Mahogany Pattens of the Mind (Red),_item armor equipment itemData,no-ge-page
8080347,Weathered Pattens (Grey),_item armor equipment itemData,no-ge-page
8080350,Mahogany Pattens of the Mind (Brown),_item armor equipment itemData,no-ge-page
8080351,Mahogany Pattens of the Mind (Green),_item armor equipment itemData,no-ge-page
8080353,Mahogany Pattens of Vitality (Blue),_item armor equipment itemData,no-ge-page
8080354,Mahogany Pattens of Vitality (Brown),_item armor equipment itemData,no-ge-page
8080355,Mahogany Pattens of Vitality (Green),_item armor equipment itemData,no-ge-page
8080357,Mahogany Pattens of Intelligence (Blue),_item armor equipment itemData,no-ge-page
8080358,Mahogany Pattens of Intelligence (Red),_item armor equipment itemData,no-ge-page
8080359,Mahogany Pattens of Intelligence (Green),_item armor equipment itemData,no-ge-page
8080425,Weathered Workboots (Grey),_item armor equipment itemData,no-ge-page
8080428,Boarskin Workboots of the Mind (Brown),_item armor equipment itemData,no-ge-page
8080429,Boarskin Workboots of Intelligence (White),_item armor equipment itemData,no-ge-page
8080430,Boarskin Workboots of Piety (Blue),_item armor equipment itemData,no-ge-page
8080432,Raptorskin Workboots of the Mind (Brown),_item armor equipment itemData,no-ge-page
8080433,Raptorskin Workboots of Intelligence (Yellow),_item armor equipment itemData,no-ge-page
8080434,Raptorskin Workboots of Piety (Blue),_item armor equipment itemData,no-ge-page
8080435,Boarskin Workboots (Brown),_item armor equipment itemData,no-ge-page
8080436,Boarskin Workboots (White),_item armor equipment itemData,no-ge-page
8080437,Boarskin Workboots (Blue),_item armor equipment itemData,no-ge-page
8080439,Boarskin Workboots of the Mind (White),_item armor equipment itemData,no-ge-page
8080440,Boarskin Workboots of the Mind (Blue),_item armor equipment itemData,no-ge-page
8080442,Boarskin Workboots of Intelligence (Brown),_item armor equipment itemData,no-ge-page
8080443,Boarskin Workboots of Intelligence (Blue),_item armor equipment itemData,no-ge-page
8080445,Boarskin Workboots of Piety (Brown),_item armor equipment itemData,no-ge-page
8080446,Boarskin Workboots of Piety (White),_item armor equipment itemData,no-ge-page
8080447,Raptorskin Workboots (Brown),_item armor equipment itemData,no-ge-page
8080448,Raptorskin Workboots (Yellow),_item armor equipment itemData,no-ge-page
8080449,Raptorskin Workboots (Blue),_item armor equipment itemData,no-ge-page
8080450,Raptorskin Workboots (Red),_item armor equipment itemData,no-ge-page
8080452,Raptorskin Workboots of the Mind (Yellow),_item armor equipment itemData,no-ge-page
8080453,Raptorskin Workboots of the Mind (Blue),_item armor equipment itemData,no-ge-page
8080454,Raptorskin Workboots of the Mind (Red),_item armor equipment itemData,no-ge-page
8080456,Raptorskin Workboots of Intelligence (Brown),_item armor equipment itemData,no-ge-page
8080457,Raptorskin Workboots of Intelligence (Blue),_item armor equipment itemData,no-ge-page
8080458,Raptorskin Workboots of Intelligence (Red),_item armor equipment itemData,no-ge-page
8080460,Raptorskin Workboots of Piety (Brown),_item armor equipment itemData,no-ge-page
8080461,Raptorskin Workboots of Piety (Yellow),_item armor equipment itemData,no-ge-page
8080462,Raptorskin Workboots of Piety (Red),_item armor equipment itemData,no-ge-page
8080504,Dated Leather Crakows (Black),_item armor equipment itemData,no-ge-page
8080505,Dated Leather Crakows (Red),_item armor equipment itemData,no-ge-page
8080506,Dated Leather Crakows (Ochre),_item armor equipment itemData,no-ge-page
8080507,Dated Leather Crakows (Green),_item armor equipment itemData,no-ge-page
8080508,Dated Toadskin Crakows (Black),_item armor equipment itemData,no-ge-page
8080509,Dated Toadskin Crakows (Red),_item armor equipment itemData,no-ge-page
8080510,Dated Toadskin Crakows (Ochre),_item armor equipment itemData,no-ge-page
8080511,Dated Toadskin Crakows (Green),_item armor equipment itemData,no-ge-page
8080512,Hermes' Shoes,_item armor equipment itemData,no-ge-page
8080514,Leather Crakows of Slaying (Red),_item armor equipment itemData,no-ge-page
8080515,Leather Crakows of Toiling (Green),_item armor equipment itemData,no-ge-page
8080516,Leather Crakows of Invoking (Brown),_item armor equipment itemData,no-ge-page
8080518,Boarskin Crakows of Slaying (Red),_item armor equipment itemData,no-ge-page
8080519,Boarskin Crakows of Toiling (Green),_item armor equipment itemData,no-ge-page
8080520,Boarskin Crakows of Invoking (Brown),_item armor equipment itemData,no-ge-page
8080522,Peisteskin Crakows of Slaying (White),_item armor equipment itemData,no-ge-page
8080523,Peisteskin Crakows of Toiling (Blue),_item armor equipment itemData,no-ge-page
8080524,Peisteskin Crakows of Invoking (Red),_item armor equipment itemData,no-ge-page
8080526,Leather Crakows (Red),_item armor equipment itemData,no-ge-page
8080527,Leather Crakows (Green),_item armor equipment itemData,no-ge-page
8080528,Leather Crakows (Brown),_item armor equipment itemData,no-ge-page
8080530,Leather Crakows of Slaying (Green),_item armor equipment itemData,no-ge-page
8080531,Leather Crakows of Slaying (Brown),_item armor equipment itemData,no-ge-page
8080533,Leather Crakows of Toiling (Red),_item armor equipment itemData,no-ge-page
8080534,Leather Crakows of Toiling (Brown),_item armor equipment itemData,no-ge-page
8080536,Leather Crakows of Invoking (Red),_item armor equipment itemData,no-ge-page
8080537,Leather Crakows of Invoking (Green),_item armor equipment itemData,no-ge-page
8080538,Boarskin Crakows (Red),_item armor equipment itemData,no-ge-page
8080539,Boarskin Crakows (Green),_item armor equipment itemData,no-ge-page
8080540,Boarskin Crakows (Brown),_item armor equipment itemData,no-ge-page
8080542,Boarskin Crakows of Slaying (Green),_item armor equipment itemData,no-ge-page
8080543,Boarskin Crakows of Slaying (Brown),_item armor equipment itemData,no-ge-page
8080545,Boarskin Crakows of Toiling (Red),_item armor equipment itemData,no-ge-page
8080546,Boarskin Crakows of Toiling (Brown),_item armor equipment itemData,no-ge-page
8080548,Boarskin Crakows of Invoking (Red),_item armor equipment itemData,no-ge-page
8080549,Boarskin Crakows of Invoking (Green),_item armor equipment itemData,no-ge-page
8080550,Peisteskin Crakows (White),_item armor equipment itemData,no-ge-page
8080551,Peisteskin Crakows (Blue),_item armor equipment itemData,no-ge-page
8080552,Peisteskin Crakows (Red),_item armor equipment itemData,no-ge-page
8080554,Peisteskin Crakows of Slaying (Blue),_item armor equipment itemData,no-ge-page
8080555,Peisteskin Crakows of Slaying (Red),_item armor equipment itemData,no-ge-page
8080557,Peisteskin Crakows of Toiling (White),_item armor equipment itemData,no-ge-page
8080558,Peisteskin Crakows of Toiling (Red),_item armor equipment itemData,no-ge-page
8080560,Peisteskin Crakows of Invoking (White),_item armor equipment itemData,no-ge-page
8080561,Peisteskin Crakows of Invoking (Blue),_item armor equipment itemData,no-ge-page
8080601,Weathered Shoes (Taupe),_item armor equipment itemData,no-ge-page
8080616,Sheepskin Shoes (Brown),_item armor equipment itemData,no-ge-page
8080618,Dodoskin Shoes (Black),_item armor equipment itemData,no-ge-page
8080711,Boarskin Moccasins (Black),_item armor equipment itemData,no-ge-page
8080713,Hunting Moccasins (White),_item armor equipment itemData,no-ge-page
8080820,Iron-plated Jackboots (Black),_item armor equipment itemData,no-ge-page
8080822,Steel-plated Jackboots (Black),_item armor equipment itemData,no-ge-page
8080824,Mythril-plated Jackboots (White),_item armor equipment itemData,no-ge-page
8080826,Cobalt-plated Jackboots (Red),_item armor equipment itemData,no-ge-page
8080827,Cobalt-plated Jackboots (Blue),_item armor equipment itemData,no-ge-page
8081017,Dodoskin Caligae (Black),_item armor equipment itemData,no-ge-page
8081019,Steel-plated Caligae (Blue),_item armor equipment itemData,no-ge-page
8081021,Mythril-plated Caligae (Brown),_item armor equipment itemData,no-ge-page
8081023,Cobalt-plated Caligae (Grey),_item armor equipment itemData,no-ge-page
8081105,Dated Dodoskin Leggings (Grey),_item armor equipment itemData,no-ge-page
8081106,Dated Dodoskin Leggings (Beige),_item armor equipment itemData,no-ge-page
8081107,Dated Dodoskin Leggings (Brown),_item armor equipment itemData,no-ge-page
8081113,Dated Toadskin Leggings (Auburn),_item armor equipment itemData,no-ge-page
8081114,Dated Toadskin Leggings (Pink),_item armor equipment itemData,no-ge-page
8081115,Dated Toadskin Leggings (Brown),_item armor equipment itemData,no-ge-page
8081116,Dated Toadskin Leggings (Blue),_item armor equipment itemData,no-ge-page
8081119,Sheepskin Leggings (Grey),_item armor equipment itemData,no-ge-page
8081121,Leather Leggings (Brown),_item armor equipment itemData,no-ge-page
8081208,Judge's Sollerets,_item armor equipment itemData,no-ge-page
8081211,Mythril Sollerets (Black),_item armor equipment itemData,no-ge-page
8081213,Cobalt Sollerets (Red),_item armor equipment itemData,no-ge-page
8081312,Dodoskin Espadrilles (Black),_item armor equipment itemData,no-ge-page
8081617,Velveteen Gaiters (Red),_item armor equipment itemData,no-ge-page
8081618,Velveteen Gaiters (Yellow),_item armor equipment itemData,no-ge-page
8081620,Linen Gaiters (Blue),_item armor equipment itemData,no-ge-page
8081621,Linen Gaiters (Brown),_item armor equipment itemData,no-ge-page
8081622,Linen Gaiters (Red),_item armor equipment itemData,no-ge-page
8081623,Linen Gaiters (Yellow),_item armor equipment itemData,no-ge-page
8081905,Gryphonskin Thighboots (White),_item armor equipment itemData,no-ge-page
8081906,Gryphonskin Thighboots (Black),_item armor equipment itemData,no-ge-page
8081907,Gryphonskin Thighboots (Red),_item armor equipment itemData,no-ge-page
8081908,Gryphonskin Thighboots (Yellow),_item armor equipment itemData,no-ge-page
8081910,Vanya Crakows (Yellow),_item armor equipment itemData,no-ge-page
8081911,Vanya Crakows (Black),_item armor equipment itemData,no-ge-page
8081912,Vanya Crakows (Purple),_item armor equipment itemData,no-ge-page
8081913,Vanya Crakows (Red),_item armor equipment itemData,no-ge-page
8090009,Boarskin Tool Belt (Red),_item armor equipment itemData,no-ge-page
8090109,[en],_item armor equipment itemData,no-english-name
8090110,[en],_item armor equipment itemData,no-english-name
8090205,Boarskin Satchel Belt (Blue),_item armor equipment itemData,no-ge-page
8090406,Velveteen Rope Belt (Black),_item armor equipment itemData,no-ge-page
8090601,Dated Leather Belt (Red),_item armor equipment itemData,no-ge-page
8090602,Dated Leather Belt (Ochre),_item armor equipment itemData,no-ge-page
8090603,Dated Leather Belt (Green),_item armor equipment itemData,no-ge-page
8090606,Boarskin Belt (Brown),_item armor equipment itemData,no-ge-page
8090702,Dated Velveteen Longsash (Red),_item armor equipment itemData,no-ge-page
8090703,Dated Velveteen Longsash (Yellow),_item armor equipment itemData,no-ge-page
8090705,Velveteen Longsash (Red),_item armor equipment itemData,no-ge-page
8090803,Kobold Iron Tassets,_item armor equipment itemData,no-ge-page
8090805,[en],_item armor equipment itemData,no-english-name
8090806,[en],_item armor equipment itemData,no-english-name
8090903,Voyager's Belt (Green),_item armor equipment itemData,no-ge-page
9010044,Rubellite Bracelets,_item accessory armor equipment itemData weapon,no-ge-page
9030039,Rubellite Earrings,_item accessory armor equipment itemData weapon,no-ge-page
9030065,[en],_item accessory armor equipment itemData weapon,no-english-name
9040045,Rubellite Choker,_item accessory armor equipment itemData weapon,no-ge-page
9050002,Dated Copper Ring,_item accessory armor equipment itemData weapon,no-ge-page
9050003,Dated Brass Ring,_item accessory armor equipment itemData weapon,no-ge-page
9050004,Dated Silver Ring,_item accessory armor equipment itemData weapon,no-ge-page
9050045,Rubellite Ring,_item accessory armor equipment itemData weapon,no-ge-page
10002092,Iron Scales,_item itemData,no-ge-page
10003052,Brass Rings,_item itemData,no-ge-page
10007124,[en],_item itemData,no-english-name
10009310,Clear Glass Lens,_item itemData,no-ge-page
10009311,Green Glass Lens,_item itemData,no-ge-page
10009312,Red Glass Lens,_item itemData,no-ge-page
10010724,All-purpose Green Dye,_item itemData,no-ge-page
10011110,Greentide Psashp,_item itemData,no-ge-page
10011111,Redtide Psashp,_item itemData,no-ge-page
10011112,Goldtide Psashp,_item itemData,no-ge-page
10011125,[en],_item itemData,no-english-name
10011199,Supple Spruce Branch,_item itemData,no-ge-page
10012014,Red Bombard Ash,_item itemData,no-ge-page
10012015,Blue Bombard Ash,_item itemData,no-ge-page
10012016,Green Bombard Ash,_item itemData,no-ge-page
10012017,Black Bombard Ash,_item itemData,no-ge-page
10012018,Red Lion,_item itemData,no-ge-page
10012019,Blue Spinner,_item itemData,no-ge-page
10012020,Green Comet,_item itemData,no-ge-page
10012021,Azeyma's Candle,_item itemData,no-ge-page
10100133,Sagacious Aim Materia I,_item itemData,no-ge-page
10100134,Sagacious Aim Materia II,_item itemData,no-ge-page
10100135,Sagacious Aim Materia III,_item itemData,no-ge-page
10100136,Sagacious Aim Materia IV,_item itemData,no-ge-page
10100181,Manawall Materia I,_item itemData,no-ge-page
10100182,Manawall Materia II,_item itemData,no-ge-page
10100183,Manawall Materia III,_item itemData,no-ge-page
10100184,Manawall Materia IV,_item itemData,no-ge-page
10100225,Ahriman Gaze Materia I,_item itemData,no-ge-page
10100226,Ahriman Gaze Materia II,_item itemData,no-ge-page
10100227,Ahriman Gaze Materia III,_item itemData,no-ge-page
10100228,Ahriman Gaze Materia IV,_item itemData,no-ge-page
10100229,Bloodflow Materia I,_item itemData,no-ge-page
10100230,Bloodflow Materia II,_item itemData,no-ge-page
10100231,Bloodflow Materia III,_item itemData,no-ge-page
10100232,Bloodflow Materia IV,_item itemData,no-ge-page
10100233,Manaflow Materia I,_item itemData,no-ge-page
10100234,Manaflow Materia II,_item itemData,no-ge-page
10100235,Manaflow Materia III,_item itemData,no-ge-page
10100236,Manaflow Materia IV,_item itemData,no-ge-page
10100237,Mettleflow Materia I,_item itemData,no-ge-page
10100238,Mettleflow Materia II,_item itemData,no-ge-page
10100239,Mettleflow Materia III,_item itemData,no-ge-page
10100240,Mettleflow Materia IV,_item itemData,no-ge-page
10100249,Everspike Materia I,_item itemData,no-ge-page
10100250,Everspike Materia II,_item itemData,no-ge-page
10100251,Everspike Materia III,_item itemData,no-ge-page
10100252,Everspike Materia IV,_item itemData,no-ge-page
10100253,Soldier's Step Materia I,_item itemData,no-ge-page
10100254,Soldier's Step Materia II,_item itemData,no-ge-page
10100255,Soldier's Step Materia III,_item itemData,no-ge-page
10100256,Soldier's Step Materia IV,_item itemData,no-ge-page
10100257,Sorcerer's Step Materia I,_item itemData,no-ge-page
10100258,Sorcerer's Step Materia II,_item itemData,no-ge-page
10100259,Sorcerer's Step Materia III,_item itemData,no-ge-page
10100260,Sorcerer's Step Materia IV,_item itemData,no-ge-page
10100261,Sprinter's Step Materia I,_item itemData,no-ge-page
10100262,Sprinter's Step Materia II,_item itemData,no-ge-page
10100263,Sprinter's Step Materia III,_item itemData,no-ge-page
10100264,Sprinter's Step Materia IV,_item itemData,no-ge-page
10100265,Savant's Step Materia I,_item itemData,no-ge-page
10100266,Savant's Step Materia II,_item itemData,no-ge-page
10100267,Savant's Step Materia III,_item itemData,no-ge-page
10100268,Savant's Step Materia IV,_item itemData,no-ge-page
10100273,Breath of Fire Materia I,_item itemData,no-ge-page
10100274,Breath of Fire Materia II,_item itemData,no-ge-page
10100275,Breath of Fire Materia III,_item itemData,no-ge-page
10100276,Breath of Fire Materia IV,_item itemData,no-ge-page
10100277,Breath of Ice Materia I,_item itemData,no-ge-page
10100278,Breath of Ice Materia II,_item itemData,no-ge-page
10100279,Breath of Ice Materia III,_item itemData,no-ge-page
10100280,Breath of Ice Materia IV,_item itemData,no-ge-page
10100281,Breath of Wind Materia I,_item itemData,no-ge-page
10100282,Breath of Wind Materia II,_item itemData,no-ge-page
10100283,Breath of Wind Materia III,_item itemData,no-ge-page
10100284,Breath of Wind Materia IV,_item itemData,no-ge-page
10100285,Breath of Earth Materia I,_item itemData,no-ge-page
10100286,Breath of Earth Materia II,_item itemData,no-ge-page
10100287,Breath of Earth Materia III,_item itemData,no-ge-page
