item_jp,item_en_client,client_item_id,item_match_note,seller_npc_jp,seller_npc_en_client,client_npc_id,npc_match_note,seller_city_region,seller_area,x,y,source_price
ラノシアレタス,La Noscean Lettuce,3011311,,土産屋チャ・ノギヤ,T'noggya,1900194,,リムサ・ロミンサ,リムサ・ロミンサ・ランディング,1,1,459
ラバー,Rubber,10009307,,錬金術師ズズデス,Zuzudesu,1400035,,リムサ・ロミンサ,下甲板層,6,5,58
ラバー,Rubber,10009307,,錬金術師ムムコ,Mumuko,1500079,,グリダニア,,8,3,58
ラバー,Rubber,10009307,,錬金術師ジェミミ,Jemimi,1500095,,ウルダハ,政庁層,5,6,58
ラブリュス,Bronze Labrys,4040103,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商エイラード,Aylard,2200044,,リムサ・ロミンサ,下甲板層,4,7,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"11,456"
ラブリュス,Bronze Labrys,4040103,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,"11,456"
ラベンダー,Lavender,10009405,,花屋ビ・コンバラ,B'konbalha,1900096,,グリダニア,,6,5,"2,253"
ラベンダー,Lavender,10009405,,錬金術師ジェミミ,Jemimi,1500095,,ウルダハ,政庁層,5,6,"2,253"
ラベンダーオイル,Lavender Oil,3011536,,粉屋リトルジョン,Littlejohn,1000166,,グリダニア,,5,3,540
リストガード,Sheepskin Wristguards,8071013,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,168
リストガード,Sheepskin Wristguards,8071013,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,168
リストガード,Sheepskin Wristguards,8071013,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,168
リストガード,Sheepskin Wristguards,8071013,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,168
リストガード,Sheepskin Wristguards,8071013,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,168
リストガード,Sheepskin Wristguards,8071013,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,168
リストガード,Sheepskin Wristguards,8071013,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,168
リストガード,Sheepskin Wristguards,8071013,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,168
リストガード,Sheepskin Wristguards,8071013,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,168
リストガード,Sheepskin Wristguards,8071013,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,168
リストガード,Sheepskin Wristguards,8071013,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,168
リストガード,Sheepskin Wristguards,8071013,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,168
リネンウェッジキャップ,Linen Wedge Cap,8012719,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"104,576"
リネンウェッジキャップ,Linen Wedge Cap,8012719,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"104,576"
リネンウェッジキャップ,Linen Wedge Cap,8012719,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"104,576"
リネンカウル,Linen Cowl,8031822,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"372,960"
リネンゲイター,Linen Gaiters,8081619,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"84,968"
リネンゲイター,Linen Gaiters,8081619,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"84,968"
リネンゲイター,Linen Gaiters,8081619,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"84,968"
リネンコーティー,Linen Coatee,8032224,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"196,080"
リネンコーティー,Linen Coatee,8032224,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"196,080"
リネンコーティー,Linen Coatee,8032224,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"196,080"
リネンサルエル,Linen Sarouel,8050716,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"65,520"
リネンサルエル,Linen Sarouel,8050716,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,"65,520"
リネンサルエル,Linen Sarouel,8050716,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"65,520"
リネンサルエル,Linen Sarouel,8050716,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"65,520"
リネンサルエル,Linen Sarouel,8050716,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"65,520"
リネンサルエル,Linen Sarouel,8050716,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"65,520"
リネンサルエル,Linen Sarouel,8050716,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,"65,520"
リネンサルエル,Linen Sarouel,8050716,,道具商カンプラン,Quimperain,1200217,,ウルダハ,政庁層,5,6,"65,520"
リネンサルエル,Linen Sarouel,8050716,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"65,520"
リネンシャツ,Linen Shirt,8030720,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"218,400"
リネンシャツ,Linen Shirt,8030720,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,"218,400"
リネンショーティ,Linen Shortgloves,8071119,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"65,360"
リネンショーティ,Linen Shortgloves,8071119,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"65,360"
リネンショーティ,Linen Shortgloves,8071119,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"65,360"
リネンタイツ,Linen Tights,8051020,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"72,619"
リネンタイツ,Linen Tights,8051020,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"72,619"
リネンターバン,Linen Turban,8011318,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"76,440"
リネンターバン,Linen Turban,8011318,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"76,440"
リネンハット,Linen Hat,8010125,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"169,444"
リネンボトム,Linen Bottom,8051219,,道具商アドリ,Adri,2200011,,リムサ・ロミンサ,上甲板層,7,7,"71,896"
リネンボトム,Linen Bottom,8051219,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"71,896"
リネンボトム,Linen Bottom,8051219,,道具商ロサムンド,Rosamund,1100413,,ウルダハ,商業層,7,6,"71,896"
リネンローブ,Linen Robe,8030220,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"242,064"
リングバンド,Dodoskin Ringbands,8071201,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"5,592"
リングバンド,Dodoskin Ringbands,8071201,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,"5,592"
リーキ,Salt Leek,3011304,,園芸師ボドゥフォアン,Beaudefoin,1200124,,グリダニア,,7,3,"2,664"
ルビートマト,Ruby Tomato,3011310,,園芸師ボドゥフォアン,Beaudefoin,1200124,,グリダニア,,7,3,675
レイジングハンマー,Bronze Raising Hammer,6030010,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,道具商ソーラ,Thora,1100436,,リムサ・ロミンサ,商業区 クラフター街,,,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,道具商テンペルトン,Templeton,1000238,,グリダニア,辻店区 クラフター通り,,,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"8,512"
レイジングハンマー,Bronze Raising Hammer,6030010,,道具商アムニ,Amenie,1300153,,ウルダハ,旅商区 クラフター横町,,,"8,512"
レギンス,Sheepskin Leggings,8081118,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"3,444"
レギンス,Sheepskin Leggings,8081118,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"3,444"
レギンス,Sheepskin Leggings,8081118,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"3,444"
レギンス,Sheepskin Leggings,8081118,,靴屋ア・ニミウィリ,A'nimuili,1900005,,グリダニア,,7,4,"3,444"
レギンス,Sheepskin Leggings,8081118,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"3,444"
レギンス,Sheepskin Leggings,8081118,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"3,444"
レギンス,Sheepskin Leggings,8081118,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"3,444"
レザーアームガード,Leather Armguards,8070911,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"9,187"
レザーアームガード,Leather Armguards,8070911,,板金商フェーズギム,Faezghim,1600070,prefix-variant:client=甲冑商フェーズギム,リムサ・ロミンサ,商業区 アーマー街,,,"9,187"
レザーアームガード,Leather Armguards,8070911,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"9,187"
レザーアームガード,Leather Armguards,8070911,,板金商オディブランド,Odibrand,2200193,prefix-variant:client=甲冑商オディブランド,グリダニア,辻店区 アーマー通り,,,"9,187"
レザーアームガード,Leather Armguards,8070911,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"9,187"
レザーアームガード,Leather Armguards,8070911,,板金商イゾルド,Isaulde,1300119,prefix-variant:client=甲冑商イゾルド,ウルダハ,旅商区 アーマー横町,,,"9,187"
レザークラコー,Leather Crakows,8080513,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,"46,800"
レザークラコー,Leather Crakows,8080513,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"46,800"
レザークラコー,Leather Crakows,8080513,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"46,800"
レザークラコー,Leather Crakows,8080513,,靴屋ア・ニミウィリ,A'nimuili,1900005,,グリダニア,,7,4,"46,800"
レザークラコー,Leather Crakows,8080513,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"46,800"
レザークラコー,Leather Crakows,8080513,,道具商カンプラン,Quimperain,1200217,,ウルダハ,政庁層,5,6,"46,800"
レザークラコー,Leather Crakows,8080513,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"46,800"
レザージャケット,Leather Jacket,8030920,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"26,250"
レザージャケット,Leather Jacket,8030920,,板金商フェーズギム,Faezghim,1600070,prefix-variant:client=甲冑商フェーズギム,リムサ・ロミンサ,商業区 アーマー街,,,"26,250"
レザージャケット,Leather Jacket,8030920,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"26,250"
レザージャケット,Leather Jacket,8030920,,革細工師スペールフェダル,Spaerfedar,1600176,,グリダニア,,7,3,"26,250"
レザージャケット,Leather Jacket,8030920,,板金商オディブランド,Odibrand,2200193,prefix-variant:client=甲冑商オディブランド,グリダニア,辻店区 アーマー通り,,,"26,250"
レザージャケット,Leather Jacket,8030920,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"26,250"
レザージャケット,Leather Jacket,8030920,,板金商イゾルド,Isaulde,1300119,prefix-variant:client=甲冑商イゾルド,ウルダハ,旅商区 アーマー横町,,,"26,250"
レザータージェ,Leather Targe,4100007,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"107,184"
レザータージェ,Leather Targe,4100007,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"107,184"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,道具商マルスラン,Marcelain,1200209,,リムサ・ロミンサ,上甲板層,7,7,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,道具商レレマキ,Reremaki,1400189,,リムサ・ロミンサ,上甲板層,6,3,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,道具商ヴォイス,Voyce,1000249,,グリダニア,,7,3,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,用具商デ・ボンジャ,D'bhonja,1900192,,グリダニア,,4,3,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,道具商スレダ,Sreda,1100425,,ウルダハ,商業層,6,6,"40,950"
レザーフィンガレスグローブ,Fingerless Leather Gloves,8070514,,道具商カンプラン,Quimperain,1200217,,ウルダハ,政庁層,5,6,"40,950"
レザーポットヘルム,Leather Pot Helm,8011517,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,板金商フェーズギム,Faezghim,1600070,prefix-variant:client=甲冑商フェーズギム,リムサ・ロミンサ,商業区 アーマー街,,,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,板金商オディブランド,Odibrand,2200193,prefix-variant:client=甲冑商オディブランド,グリダニア,辻店区 アーマー通り,,,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"14,397"
レザーポットヘルム,Leather Pot Helm,8011517,,板金商イゾルド,Isaulde,1300119,prefix-variant:client=甲冑商イゾルド,ウルダハ,旅商区 アーマー横町,,,"14,397"
レザーミトン,Leather Mitts,8070809,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"7,198"
レザーミトン,Leather Mitts,8070809,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,"7,198"
レザーミトン,Leather Mitts,8070809,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"7,198"
レザーミトン,Leather Mitts,8070809,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"7,198"
レザーミトン,Leather Mitts,8070809,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,"7,198"
レザーミトン,Leather Mitts,8070809,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"7,198"
レザーミトン,Leather Mitts,8070809,,武器商グ・ワハイ,G'wahaii,1900191,,ウルダハ,商業層,5,4,"7,198"
レザーミトン,Leather Mitts,8070809,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,"7,198"
レザーリングバンド,Leather Ringbands,8071202,,魔器商ジュルラン,Jeulerand,1200207,,グリダニア,,2,1,"46,264"
レザーリングバンド,Leather Ringbands,8071202,,魔器商ノノス,Nonosu,1500161,,ウルダハ,商業層,4,5,"46,264"
レザーレギンス,Leather Leggings,8081120,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"8,226"
レザーレギンス,Leather Leggings,8081120,,靴屋シェイリー,Shaylee,1100215,,リムサ・ロミンサ,商業区 ローファッション街,,,"8,226"
レザーレギンス,Leather Leggings,8081120,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"8,226"
レザーレギンス,Leather Leggings,8081120,,武器商ルストバン,Roustebant,1200219,,グリダニア,,7,2,"8,226"
レザーレギンス,Leather Leggings,8081120,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,"8,226"
レザーレギンス,Leather Leggings,8081120,,靴屋ウリス,Urith,1100111,,グリダニア,辻店区 ローファッション通り,,,"8,226"
レザーレギンス,Leather Leggings,8081120,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"8,226"
レザーレギンス,Leather Leggings,8081120,,武器商スリドウルフ,Thrydwulf,1000241,,ウルダハ,商業層,5,5,"8,226"
レザーレギンス,Leather Leggings,8081120,,靴屋ワルドヒア,Waldhere,2200233,,ウルダハ,旅商区 ローファッション横町,,,"8,226"
レリーフアイアンソー,Bas-relief Iron Saw,6010011,,道具商ウルリック,Ulric,1000245,,グリダニア,,6,5,"70,840"
レンティル,Lalafellin Lentil,3011414,,旅商ヘレナ,Helena,1100327,,ウルダハ,商業層,7,4,315
レーズン,Raisins,3010404,,茶屋キルー,Quiloud,1200011,,ウルダハ,商業層,7,4,84
ロインガード,Hempen Loinguard,8060025,,貿易商ニストブルム,Nystbyrm,1600128,,リムサ・ロミンサ,下甲板層,5,5,108
ロインガード,Hempen Loinguard,8060025,,貿易商ピエヌ,Pienne,1300187,,リムサ・ロミンサ,ウルダハ交易商会,,,108
ロインガード,Hempen Loinguard,8060025,,貿易商ゴゴリヨ,Gogoriyo,1400203,,グリダニア,ウルダハ交易商会,,,108
ロインガード,Hempen Loinguard,8060025,,貿易商ザワワ,Zawawa,1500177,,ウルダハ,ウルダハ交易商会,,,108
ロランベリー,Rolanberry,3011458,,園芸師ボドゥフォアン,Beaudefoin,1200124,,グリダニア,,7,3,"4,526"
ロランベリー,Rolanberry,3011458,,土産屋ヴェークサッツ,Waeksatz,1600218,,ウルダハ,ウルダハ・ランディング,1,1,"4,526"
ロングボウ,Maple Longbow,4070204,,武器商ケリッヒ,Kerrich,1000154,,リムサ・ロミンサ,上甲板層,7,6,"14,560"
ロングボウ,Maple Longbow,4070204,,弓師トヴィルモト,Twyrmoht,1600206,,グリダニア,,7,2,"14,560"
ローランドグレープ,Lowland Grapes,3011452,,調理師ヨッシー,Jossy,1100144,,リムサ・ロミンサ,上甲板層,7,3,34
ローランドグレープ,Lowland Grapes,3011452,,貿易商ファブルレー,Fabrellet,1200099,,ウルダハ,商業層,6,4,34
ローレル,Laurel,3011513,,生薬屋ロドゥリック,Roderic,1200118,,グリダニア,,6,5,"2,131"
ワイルドオニオン,Wild Onion,3011308,,調理師ヨッシー,Jossy,1100144,,リムサ・ロミンサ,上甲板層,7,3,81
ワイルドオニオン,Wild Onion,3011308,,生薬屋ロドゥリック,Roderic,1200118,,グリダニア,,6,5,81
ワンド,Maple Wand,5030003,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,"2,940"
ワンド,Maple Wand,5030003,,魔器商ブルーンフォク,Broenfohc,1600048,,リムサ・ロミンサ,商業区 ソーサラー街,,,"2,940"
ワンド,Maple Wand,5030003,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,"2,940"
ワンド,Maple Wand,5030003,,魔器商ドレスト,Drest,1000379,,グリダニア,辻店区 ソーサラー通り,,,"2,940"
ワンド,Maple Wand,5030003,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,"2,940"
ワンド,Maple Wand,5030003,,魔器商ル・ジレッコ,R'zalikko,1900032,,ウルダハ,旅商区 ソーサラー横町,,,"2,940"
ワークグローブ,Hempen Work Gloves,8070416,,防具商ヴェーブアクト,Waebahct,1600215,,リムサ・ロミンサ,上甲板層,7,5,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,用具商ウンシンヴィルフ,Unsynwilf,1600212,,リムサ・ロミンサ,下甲板層,5,6,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,服屋チャ・ザンザ,T'zanza,1900162,,リムサ・ロミンサ,商業区 ローファッション街,,,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,防具商ナイ・カマゾン,Naih Khamazom,1900259,,グリダニア,,6,6,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,服屋カインバーグ,Kyneburg,1100086,,グリダニア,辻店区 ローファッション通り,,,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,防具商ガネロン,Ganelon,1000116,,ウルダハ,商業層,6,4,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,用具商エミヌ,Eminne,1300162,,ウルダハ,商業層,6,6,"2,922"
ワークグローブ,Hempen Work Gloves,8070416,,服屋ケアイラ,Keaira,1100198,,ウルダハ,旅商区 ローファッション横町,,,"2,922"
ワープドアロー,Warped Arrow,3920016,,武器商ティルスヴェーン,Tylswaen,1600207,,リムサ・ロミンサ,上甲板層,7,5,2
ワープドアロー,Warped Arrow,3920016,,武器商ケリッヒ,Kerrich,1000154,,リムサ・ロミンサ,上甲板層,7,6,2
ワープドアロー,Warped Arrow,3920016,,武器商アイアンサンダー,Iron Thunder,1600295,,リムサ・ロミンサ,商業区 ファイター街,,,2
ワープドアロー,Warped Arrow,3920016,,武器商ザギルヘームル,Zagylhaemr,1600253,,グリダニア,,6,6,2
ワープドアロー,Warped Arrow,3920016,,武器商ドエル,Doelle,1300157,,グリダニア,,8,5,2
ワープドアロー,Warped Arrow,3920016,,弓師トヴィルモト,Twyrmoht,1600206,,グリダニア,,7,2,2
ワープドアロー,Warped Arrow,3920016,,武器商コネイン,Conayn,1000375,,グリダニア,辻店区 ファイター通り,,,2
ワープドアロー,Warped Arrow,3920016,,武器商エトガル,Etgar,1000105,,ウルダハ,商業層,6,4,2
ワープドアロー,Warped Arrow,3920016,,武器商ザギルスヴェルド,Zagylswerd,1600254,,ウルダハ,商業層,4,5,2
ワープドアロー,Warped Arrow,3920016,,武器商リラクタントボア,Reluctant Boar,1600294,,ウルダハ,旅商区 ファイター横町,,,2
ワープドアロー,Warped Arrow,3920016,,酒保商人サンガイヴ,Sungyve,1100108,,ラノシア,ビアデッドロック,25,29,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ヒヒヤジャ,Hihiyaja,1400190,,ラノシア,スカルバレー,15,18,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ダウイッド,Dauid,1000083,,ラノシア,バルドノール,6,16,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ダニェル,Danyell,1000082,,ラノシア,ブラッドショア,36,20,2
ワープドアロー,Warped Arrow,3920016,,酒保商人アイルファ,Aylufa,1100051,,ラノシア,アイアンレイク,22,7,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ハス・パニパー,Hahs Panipahr,1900253,,ラノシア,レッドルースター農場,36,25,2
ワープドアロー,Warped Arrow,3920016,,酒保商人パパワズ,Papawazu,1400191,,ラノシア,ハーフストーン入植地,7,20,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ン・カナゴ,N'canago,1900098,,クルザス,ドラゴンヘッド,39,18,2
ワープドアロー,Warped Arrow,3920016,,酒保商人フォークス,Fawkes,1000107,,クルザス,クルケッドフォーク,48,9,2
ワープドアロー,Warped Arrow,3920016,,酒保商人フォルガード,,,no-client-npc,クルザス,フィールド・オブ・グローリー,52,29,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ポポナグ,Poponagu,1400194,,クルザス,エバーレイクス,35,33,2
ワープドアロー,Warped Arrow,3920016,,酒保商人シンノヴ,Synnove,1100109,,クルザス,リバーズミート,19,19,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ジェラルジュ,Gerraldieux,1200051,,黒衣森,ベントブランチ,33,32,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ゼッヘクレフ,Zehkrepf,1600259,,黒衣森,ナインアイビー,48,29,2
ワープドアロー,Warped Arrow,3920016,,酒保商人マエヌ,Maenne,1300196,,黒衣森,エメラルドモス,20,20,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ノルレズ,Norlaise,1300197,,黒衣森,クリムゾンバーク,15,32,2
ワープドアロー,Warped Arrow,3920016,,酒保商人エドウィン,Edwyn,1000096,,黒衣森,トランキルパス,38,49,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ライ・カータポ,Raih Kaatapoh,1900262,,黒衣森,パスカロン監視所,35,43,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ユジャジャ,Yujaja,1500164,,黒衣森,ホスソーン家の山塞,50,32,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ベネディクト,Benedict,1000047,,ザナラーン,ブラックブラッシュ,27,26,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ロジュダンレル,Logedanrel,1200208,,ザナラーン,ドライボーン,39,25,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ヴィシュトスン,Wistsunn,1600231,,ザナラーン,ホライズンエッジ,13,29,2
ワープドアロー,Warped Arrow,3920016,,酒保商人モントルガン,Montorgains,1200210,,ザナラーン,ブルーフォグ,25,13,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ヴントヒムル,Wunthyml,1600232,,ザナラーン,ブロークンウォーター,43,40,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ウララ,Ulala,1500163,,ザナラーン,旅亭コッファー＆コフィン」,9,27,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ハウ・バジリ,Hawu Bajihri,1900258,,ザナラーン,8号霊銀試掘場,40,28,2
ワープドアロー,Warped Arrow,3920016,,酒保商人ゼゼラギ,Zezeragi,1400195,,モードゥナ,ブリトルバーク,17,20,2
ワープドアロー,Warped Arrow,3920016,,酒保商人プリオルフェ,Priorfaix,1200215,,モードゥナ,レヴナンツトール,10,6,2
